Vocabulario,Nota1,Nota2,Nota3,Nota4,Nota5
"whistler",0.0000012004,0.0000016936,0.0000000000,0.0000000000,0.0000002243
"hiltons",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"excellentfirst",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"comical",0.0000005244,0.0000003699,0.0000000000,0.0000003851,0.0000003919
"elbow",0.0000015731,0.0000003699,0.0000000000,0.0000007701,0.0000001960
"drinking",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"de-congest",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"newspapers",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"excercise",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"treadmills",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"stepper",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000004023
"jammed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"delt",0.0000012004,0.0000000000,0.0000000000,0.0000002938,0.0000006729
"skills",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"smashed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ransacked",0.0000021532,0.0000015190,0.0000000000,0.0000000000,0.0000000000
"sweep",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ground",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"notify",0.0000010487,0.0000007398,0.0000000000,0.0000001284,0.0000000980
"series",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"failures",0.0000021532,0.0000030379,0.0000000000,0.0000000000,0.0000000000
"director",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"notified",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"manual",0.0000005244,0.0000011097,0.0000003337,0.0000005134,0.0000000000
"drafted",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lenghty",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"corporate",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sizes",0.0000000000,0.0000003699,0.0000013350,0.0000019254,0.0000016656
"presenting",0.0000043063,0.0000000000,0.0000000000,0.0000000000,0.0000016093
"crabtree",0.0000000000,0.0000000000,0.0000015280,0.0000014692,0.0000004486
"evelyn",0.0000000000,0.0000000000,0.0000015280,0.0000014692,0.0000015701
"source",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"favorite",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"29th",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"speedy",0.0000000000,0.0000025404,0.0000000000,0.0000011754,0.0000044859
"required",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"helping",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"meeting",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"refreshments",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"aplenty",0.0000000000,0.0000000000,0.0000000000,0.0000015812,0.0000028163
"treat",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"informal",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"menu",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cutter",0.0000005244,0.0000003699,0.0000000000,0.0000006418,0.0000006858
"15am",0.0000031461,0.0000003699,0.0000000000,0.0000010269,0.0000004899
"saving",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"daughters",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"disrespect",0.0000015731,0.0000000000,0.0000006675,0.0000001284,0.0000000980
"nite",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"everynight",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lost",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"phones",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"overhaul",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"vanish",0.0000000000,0.0000015190,0.0000000000,0.0000005271,0.0000000000
"jewel",0.0000000000,0.0000011097,0.0000003337,0.0000006418,0.0000034292
"long-in-the-tooth",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"pronounced",0.0000000000,0.0000025404,0.0000000000,0.0000011754,0.0000006729
"grease",0.0000000000,0.0000018496,0.0000006675,0.0000005134,0.0000006858
"stain",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pooly",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"thrill",0.0000005244,0.0000007398,0.0000006675,0.0000001284,0.0000000000
"display",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"digit",0.0000000000,0.0000030379,0.0000000000,0.0000000000,0.0000004023
"motion",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"paticularly",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"worrisome",0.0000000000,0.0000025404,0.0000007640,0.0000002938,0.0000000000
"child",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"grafitti",0.0000005244,0.0000007398,0.0000000000,0.0000002567,0.0000000980
"businessman",0.0000000000,0.0000007398,0.0000016687,0.0000001284,0.0000000980
"detective",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000004023
"tiniest",0.0000000000,0.0000042340,0.0000000000,0.0000002938,0.0000002243
"off-line",0.0000021532,0.0000015190,0.0000000000,0.0000000000,0.0000000000
"refunds",0.0000043063,0.0000030379,0.0000000000,0.0000000000,0.0000000000
"specifically",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"horrendous",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"vehicle",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"u-turn",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"zero",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"2003",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"united",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"prize",0.0000010487,0.0000007398,0.0000000000,0.0000008985,0.0000003919
"crawl",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"slowest",0.0000005244,0.0000003699,0.0000000000,0.0000007701,0.0000000980
"convenience",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"beats",0.0000005244,0.0000000000,0.0000023362,0.0000020537,0.0000030373
"downsides",0.0000000000,0.0000007398,0.0000023362,0.0000026955,0.0000014697
"conventions",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"closest",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"exterior",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ease",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"quarters",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cafeteria",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"depressing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"proper",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"5-night",0.0000000000,0.0000007398,0.0000003337,0.0000003851,0.0000005879
"difference",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"inns",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"operated",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"equivalent",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pricing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"run-down",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bear-cave",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"conscious",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mediocre",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"appears",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"offices",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"stations",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"runs",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"adults",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fills",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"clerks",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"baggage",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ricky",0.0000000000,0.0000003699,0.0000003337,0.0000001284,0.0000004899
"grungy",0.0000005244,0.0000003699,0.0000006675,0.0000000000,0.0000000980
"their",0.0000000000,0.0000007398,0.0000013350,0.0000003851,0.0000008818
"safeco",0.0000000000,0.0000008468,0.0000000000,0.0000002938,0.0000008972
"passengers",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"realizing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"rush",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"nightmare",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"understaffed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ringing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lone",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hired",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"medicinal",0.0000012004,0.0000000000,0.0000000000,0.0000002938,0.0000002243
"fluids",0.0000036011,0.0000016936,0.0000000000,0.0000002938,0.0000000000
"overwhelming",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"littered",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"appeal",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"retail",0.0000000000,0.0000003699,0.0000013350,0.0000007701,0.0000013717
"core",0.0000000000,0.0000003699,0.0000006675,0.0000012836,0.0000006858
"theatres",0.0000000000,0.0000003699,0.0000010012,0.0000016687,0.0000032333
"flatscreen",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"terminals",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"locared",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"jockey",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"alternative",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"self-park",0.0000005244,0.0000000000,0.0000013350,0.0000002567,0.0000001960
"raining",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"round",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"boeing",0.0000000000,0.0000030379,0.0000000000,0.0000000000,0.0000008047
"factory",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"souveniers",0.0000000000,0.0000014796,0.0000006675,0.0000007701,0.0000010778
"necessities",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"locked",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"approx",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sapce",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"self",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"valets",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"watered",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sheraton",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"35th",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"drilling",0.0000036705,0.0000018496,0.0000026700,0.0000005134,0.0000000000
"jack",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hammering",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"00am",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"temporary",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"process",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"suburb",0.0000000000,0.0000003699,0.0000003337,0.0000006418,0.0000005879
"traditional",0.0000000000,0.0000029593,0.0000033375,0.0000098836,0.0000119533
"wired",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mixup",0.0000000000,0.0000000000,0.0000000000,0.0000015812,0.0000008047
"superb",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"attend",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"accomadated",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000021200
"bainbridge",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000002243
"locks",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ballard",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000008047
"nobody",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"alexis",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"perfumey",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"lotions",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"heater",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"they",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"nickel",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"spoiled",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"promo",0.0000000000,0.0000008468,0.0000000000,0.0000002938,0.0000004486
"considering",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"shorter",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"opposed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"1982",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000008047
"plasma",0.0000000000,0.0000014796,0.0000060075,0.0000068030,0.0000075443
"celsius",0.0000000000,0.0000007398,0.0000003337,0.0000002567,0.0000004899
"lucked",0.0000000000,0.0000011097,0.0000010012,0.0000006418,0.0000014697
"in-out",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000014133
"privilages",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000008047
"declared",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000012070
"30pm=",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"completion",0.0000012004,0.0000000000,0.0000000000,0.0000008815,0.0000004486
"attractiveness",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000014133
"bliss",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mandarin",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mint",0.0000000000,0.0000016936,0.0000000000,0.0000020569,0.0000022429
"noon",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"grabbed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"upgrading",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hdtv",0.0000000000,0.0000000000,0.0000007640,0.0000005877,0.0000013458
"workout",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"laptop",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"spare",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"answers",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"minuses",0.0000000000,0.0000003699,0.0000013350,0.0000010269,0.0000005879
"fees",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"otherwise",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"from",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"generic",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"string",0.0000000000,0.0000025404,0.0000000000,0.0000008815,0.0000017943
"church",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"monterail",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"15-20",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"definitly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"users",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"gentleman",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"figuring",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"succeeded",0.0000005244,0.0000000000,0.0000003337,0.0000005134,0.0000002939
"seat",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"railing",0.0000000000,0.0000000000,0.0000000000,0.0000010541,0.0000004023
"non-handicapped",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"limit",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"insane",0.0000000000,0.0000000000,0.0000068762,0.0000020569,0.0000013458
"allowed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"savings",0.0000000000,0.0000003699,0.0000006675,0.0000006418,0.0000015676
"overnite",0.0000012004,0.0000000000,0.0000000000,0.0000002938,0.0000006729
"grill",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lineup",0.0000000000,0.0000016936,0.0000000000,0.0000002938,0.0000006729
"ellipticals",0.0000000000,0.0000000000,0.0000007640,0.0000005877,0.0000006729
"resistance",0.0000000000,0.0000008468,0.0000000000,0.0000017630,0.0000011215
"shades",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"brown",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"caramel",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000008047
"tasteful",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wide",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hightened",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000004023
"hesitation",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"auguest",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"afterall",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"suprised",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"brighter",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fresher",0.0000000000,0.0000000000,0.0000015280,0.0000014692,0.0000006729
"black",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"disconnected",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tend",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"espically",0.0000012004,0.0000000000,0.0000000000,0.0000005877,0.0000002243
"fishermans",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cabs",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"upset",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"christopher",0.0000000000,0.0000000000,0.0000000000,0.0000021083,0.0000044256
